"","denovo54","denovo34","denovo291","denovo428","denovo420","denovo421","denovo422","denovo423","denovo424","denovo427","denovo359","denovo71","denovo76","denovo185","denovo441","denovo439","denovo385","denovo384","denovo387","denovo386","denovo381","denovo383","denovo382","denovo388","denovo129","denovo128","denovo123","denovo127","denovo467","denovo468","denovo365","denovo109","denovo108","denovo107","denovo106","denovo105","denovo103","denovo102","denovo101","denovo92","denovo93","denovo90","denovo91","denovo96","denovo97","denovo94","denovo95","denovo98","denovo99","denovo180","denovo368","denovo6","denovo7","denovo143","denovo144","denovo284","denovo340","denovo343","denovo345","denovo344","denovo349","denovo348","denovo166","denovo163","denovo162","denovo169","denovo168","denovo298","denovo104","denovo367","denovo366","denovo364","denovo363","denovo362","denovo361","denovo360","denovo149","denovo148","denovo142","denovo141","denovo140","denovo147","denovo146","denovo145","denovo555","denovo305","denovo304","denovo301","denovo300","denovo379","denovo372","denovo312","denovo458","denovo156","denovo150","denovo151","denovo2","denovo323","denovo322","denovo321","denovo320","denovo327","denovo326","denovo325","denovo324","denovo329","denovo328","denovo239","denovo186","denovo183","denovo121","denovo189","denovo188","denovo122","denovo125","denovo410","denovo373","denovo519","denovo516","denovo78","denovo73","denovo74","denovo249","denovo289","denovo285","denovo286","denovo287","denovo281","denovo282","denovo283","denovo357","denovo299","denovo493","denovo309","denovo308","denovo222","denovo306","denovo303","denovo302","denovo262","denovo263","denovo260","denovo261","denovo266","denovo267","denovo264","denovo268","denovo275","denovo319","denovo443","denovo240","denovo241","denovo244","denovo245","denovo246","denovo62","denovo66","denovo69","denovo68","denovo63","denovo61","denovo60","denovo67","denovo65","denovo64","denovo226","denovo227","denovo224","denovo225","denovo220","denovo221","denovo40","denovo42","denovo45","denovo44","denovo49","denovo48","denovo313","denovo204","denovo205","denovo206","denovo201","denovo202","denovo208","denovo209","denovo120","denovo378","denovo242","denovo27","denovo26","denovo25","denovo24","denovo23","denovo22","denovo21","denovo20","denovo29","denovo28","denovo411","denovo414","denovo419","denovo418","denovo46","denovo380","denovo247","denovo58","denovo59","denovo55","denovo437","denovo436","denovo431","denovo229","denovo124","denovo126","denovo196","denovo455","denovo454","denovo456","denovo450","denovo453","denovo452","denovo471","denovo47","denovo396","denovo394","denovo395","denovo392","denovo393","denovo390","denovo391","denovo398","denovo138","denovo139","denovo131","denovo134","denovo135","denovo41","denovo43","denovo154","denovo155","denovo132","denovo130","denovo136","denovo137","denovo110","denovo111","denovo112","denovo114","denovo115","denovo116","denovo117","denovo118","denovo119","denovo85","denovo84","denovo87","denovo86","denovo81","denovo80","denovo83","denovo82","denovo89","denovo250","denovo178","denovo560","denovo337","denovo175","denovo198","denovo4","denovo191","denovo197","denovo352","denovo353","denovo350","denovo351","denovo356","denovo354","denovo355","denovo358","denovo176","denovo177","denovo174","denovo172","denovo173","denovo170","denovo171","denovo179","denovo548","denovo545","denovo207","denovo370","denovo371","denovo374","denovo375","denovo376","denovo377","denovo158","denovo159","denovo157","denovo152","denovo153","denovo37","denovo30","denovo31","denovo32","denovo33","denovo182","denovo181","denovo524","denovo523","denovo522","denovo449","denovo318","denovo316","denovo317","denovo314","denovo315","denovo310","denovo217","denovo228","denovo508","denovo507","denovo248","denovo334","denovo335","denovo336","denovo330","denovo331","denovo332","denovo333","denovo338","denovo339","denovo199","denovo190","denovo192","denovo193","denovo194","denovo295","denovo243","denovo293","denovo292","denovo290","denovo297","denovo294","denovo184","denovo369","denovo389","denovo113","denovo270","denovo273","denovo272","denovo274","denovo277","denovo276","denovo279","denovo278","denovo341","denovo269","denovo482","denovo485","denovo1","denovo3","denovo5","denovo8","denovo9","denovo413","denovo417","denovo17","denovo256","denovo255","denovo254","denovo253","denovo252","denovo251","denovo259","denovo258","denovo15","denovo238","denovo280","denovo79","denovo70","denovo72","denovo75","denovo77","denovo288","denovo88","denovo235","denovo234","denovo237","denovo236","denovo231","denovo230","denovo233","denovo232","denovo16","denovo56","denovo57","denovo52","denovo53","denovo50","denovo51","denovo19","denovo13","denovo11","denovo14","denovo342","denovo347","denovo346","denovo165","denovo164","denovo167","denovo161","denovo160","denovo213","denovo211","denovo210","denovo216","denovo215","denovo214","denovo219","denovo218","denovo512","denovo223","denovo35","denovo36","denovo38","denovo39","denovo187","denovo18","denovo12","denovo10","denovo402","denovo403","denovo400","denovo401","denovo406","denovo407","denovo404","denovo409"
"DA10122",0,7,0,0,0,0,0,0,0,0,7,9,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,0,1,3,0,24,4,0,0,0,0,0,0,0,0,0,31,0,1,0,243,340,0,13,4,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,83,0,0,141,0,2,13,0,0,3,4,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,42,0,0,0,0,0,0,59,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,6,0,2,0,11,7,0,3,0,6,0,0,0,1,0,0,85,0,0,24,6,6,0,0,0,0,13,0,0,0,5,0,0,2,0,0,0,470,3,9,0,80,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,6,0,1,47,13,0,0,20,0,6,0,0,0,5,3,3,0,0,2,0,10,0,0,31,0,5,1,0,1,0,0,0,0,15,0,1344,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,8,0,0,0,0,41,0,0,0,0,0,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,409,0,59,905,225,0,0,62,0,0,0,0,0,15,0,0,0,7,1,0,0,12,0,106,0,6,0,34,0,0,4,3,0,0,0,3,0,0,0,2,1,297,0,0,42,0,0,5,13,6,0,154,3,1,0,16,0,0,0,21,0,0,11,0,11,0,0,0,3,0,111,0,0,0,0,0,0,0,0
"DA10123",0,4,0,0,0,0,5,0,0,0,0,10,23,3,0,0,2,0,0,13,0,0,0,0,2,0,0,0,0,3,0,3,0,0,4,9,86,3,13,0,0,0,0,0,20,0,0,13,0,1,0,213,0,0,0,0,0,4,0,0,1,8,0,0,1,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,7,11,0,0,3,0,0,0,0,0,101,33,0,1,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,1,4,0,52,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,30,0,0,0,0,0,0,0,61,0,2,2,34,0,0,0,0,8,0,0,0,19,0,1,3,6,0,0,143,3,82,0,154,0,0,0,0,5,155,1,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,4,35,0,1,50,26,0,1,0,0,0,71,0,0,41,4,4,0,0,0,0,16,0,0,58,0,11,3,0,0,0,0,0,0,10,0,543,11,0,0,0,4,0,5,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,54,0,41,0,23,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,18,0,1,0,5,0,0,1,0,0,0,25,2,0,0,0,0,0,0,0,377,0,127,964,379,0,0,401,0,0,0,0,0,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,2,0,0,9,4,0,0,0,8,1,1,128,0,69,0,0,28,0,0,0,5,5,2,0,15,0,0,13,11,0,0,0,0,0,0,0,1,1,0,248,0,0,0,0,0,0,0,0
"DA10124",0,4,0,2,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,9,0,0,0,8,0,0,0,0,0,17,0,0,0,416,433,83,8,0,0,1,0,0,0,0,2,0,79,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,2,0,0,0,0,0,0,0,4,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,334,68,0,2,1,1,0,43,89,0,0,0,0,0,0,112,0,0,46,0,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,267,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,8,0,0,6,0,3,0,0,0,0,0,35,0,16,15,16,0,2,0,1,0,8,2,1,0,0,1,0,30,0,0,0,0,0,0,0,160,5,0,0,0,1,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,1,0,3,10,0,0,28,0,13,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,5,5,0,0,4,0,0,3,0,0,0,445,0,1042,254,70,0,0,34,0,0,0,0,0,5,11,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,0,3,7,0,1,0,0,0,1,0,0,0,0,6,7,0,1,0,0,0,1,7,0,5,0,0,18,0,2,3,0,120,0,0,0,0,0,0,1,0
"DA10125",0,1,5,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,524,18,7,95,0,0,1,0,0,0,11,0,7,0,0,0,1053,298,0,22,4,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,0,0,0,0,0,1,34,23,79,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,0,0,22,0,22,0,22,0,0,0,0,0,7,108,0,0,1,6,12,0,0,0,0,0,0,0,0,4,5,0,1,2,0,0,0,49,359,0,0,0,2,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,13,3,6,0,0,0,0,17,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,57,0,0,0,0,0,0,0,14,0,137,1,10,35,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1,4,0,0,16,0,0,0,0,0,0,600,0,1,0,42,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,24,0,0,0,3,0,47,0,0,0,4,0,137,33,0,0,0,8,0,4,0,0,133,5,0,0,0,0,0,85,0,0,0,3,0,12,1,62,0,38,77,516,0,0,0,0,0,0,0,0
"DA10126",0,6,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,1,0,6,22,0,0,0,0,0,0,71,0,112,0,0,82,3,0,0,8,0,0,0,2,0,0,0,1,0,0,244,0,0,0,6,1,12,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,2,0,946,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,52,17,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,27,0,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,1,2,0,1,0,0,57,308,71,0,0,0,1,0,0,109,0,5,6,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,0,20,0,0,0,24,187,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,10,0,4,239,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,9,0,0,0,0,0,23,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1371,0,1142,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,7,26,2,0,0,0,163,0,0,0,403,0,0,1,0,13,0,0,0,14,19,0,0,0,2,0,2,0,0,0,1,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0
"DA10127",0,1,0,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,10,12,0,0,0,16,0,0,0,0,0,4,0,5,0,72,214,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,15,3,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,5,13,0,0,43,16,0,0,0,0,0,0,0,1,0,43,20,4,0,0,0,0,50,0,0,0,26,0,1,0,2,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,0,0,0,106,28,0,0,29,0,0,0,0,0,0,3,2,5,0,0,0,9,6,0,8,0,28,0,0,0,0,0,0,0,0,0,1565,55,23,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,6,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,28,0,0,0,0,0,0,2,0,0,0,0,0,1957,0,461,1196,240,0,0,138,0,0,0,0,0,75,0,0,0,9,2,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,3,14,0,0,1,0,0,0,0,0,30,0,0,53,5,22,6,0,0,0,54,0,0,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA10129",0,15,0,5,0,0,0,2,0,0,0,5,18,0,0,0,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,10,0,45,2,0,0,51,2,1,0,0,0,0,0,0,0,0,365,0,0,42,1,0,1,0,0,0,0,0,0,0,25,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,37,4,0,0,0,0,692,0,0,0,9,0,1,0,5,0,0,0,3,29,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,8,0,24,2,4,0,8,5,0,15,17,33,0,0,0,0,0,15,4,0,0,6,2,7,181,0,1,0,5,0,0,0,0,0,48,46,7,0,0,6,33,117,0,15,0,0,0,1,0,0,4,0,0,5,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,4,10,6,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,33,1,0,29,0,7,0,0,0,0,0,0,0,12,0,1860,6,2,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,19,0,3,0,0,0,0,6,1,2,1,3,0,0,0,0,0,0,940,0,329,0,42,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,39,0,0,0,0,0,9,1,1,0,10,0,0,0,62,2,46,0,2,238,0,0,0,0,1,0,0,4,1,0,13,0,0,0,2,0,0,0,2,48,12,0,1,0,0,0,0,0,0,0,0,0,0,0
"DA10130",0,0,0,1,0,0,3,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,62,2,0,0,1,1,0,0,0,0,0,31,0,1,0,216,673,0,0,0,0,0,0,0,0,3,0,0,49,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,0,1,0,0,0,1,0,0,0,0,5,1,37,0,0,0,0,0,12,0,23,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,104,0,124,0,3,18,0,0,0,12,0,0,0,0,0,0,4,0,0,10,22,12,0,0,0,0,17,0,0,0,4,2,0,85,7,0,0,136,2,104,0,267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,398,0,0,0,0,2,0,0,0,0,1,0,0,2,40,51,0,0,16,0,0,0,0,13,3,1,2,0,0,0,0,16,0,0,15,0,6,0,0,0,0,0,0,0,0,0,1141,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,362,0,75,51,309,0,0,213,0,0,0,0,0,1,40,2,0,13,7,0,0,98,2,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,10,2,350,225,0,0,0,0,0,0,1,0,0,1,3,0,15,1,0,10,2,0,0,12,2,63,1,22,0,1,0,82,0,0,0,0,0,0,0,0
"DA10131",0,9,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,3,16,0,0,11,0,0,0,5,0,0,19,0,5,0,253,29,0,0,0,0,5,0,2,0,1,0,0,0,23,0,2,0,0,0,0,1,0,1,0,0,68,0,111,0,0,1,0,0,0,0,0,0,0,0,0,0,17,4,0,64,0,0,0,0,1,0,0,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,1,0,11,0,1,2,17,29,0,0,0,14,0,0,0,1,0,6,1,4,0,0,0,0,0,0,0,6,15,0,0,233,7,0,0,0,0,182,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,11,0,0,0,12,33,0,0,0,0,0,7,0,0,40,9,2,0,0,0,0,11,2,0,36,0,15,0,0,0,0,0,0,0,1,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,2,0,44,0,50,0,53,2,115,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,0,0,0,2,0,0,0,8,0,0,0,1,0,0,2720,0,912,7,122,0,0,98,0,0,0,0,0,0,5,0,0,0,0,0,15,4,8,0,0,8,0,0,0,0,1,6,1,0,0,28,0,0,0,90,1,0,0,70,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,1,0,0,1,14,54,3,0,2,59,0,336,0,0,0,2,0,0,0,0
"DA10133",0,1,0,2,0,0,2,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,5,0,52,3,46,0,0,0,0,0,4,0,0,3,0,0,2,375,0,202,0,1,0,0,0,0,4,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,117,1,34,0,0,26,10,0,0,0,0,0,4,0,0,236,0,1,0,0,0,0,0,0,25,0,0,0,0,4,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14,0,5,9,0,3,0,113,0,0,0,6,0,6,0,15,0,12,1,3,0,0,0,0,13,0,0,0,0,0,3,43,3,0,0,0,27,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,7,0,0,6,9,8,0,0,13,0,18,14,0,0,37,5,2,7,1,0,0,138,0,0,14,0,1,4,0,0,0,0,0,0,36,0,1376,18,3,0,0,1,0,0,0,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,6,0,308,0,0,0,3,0,8,0,25,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,6,0,0,0,24,0,0,6,0,0,10,0,0,1,8,0,0,0,0,0,554,0,1473,38,479,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,0,0,0,0,4,0,1,6,1,0,0,0,10,1,0,0,1,0,0,0,0,1,4,0,0,5,11,0,0,0,0,0,2,7,0,0,2,110,22,0,4,2,0,0,0,0,0,41,0,0,0,0
"DA10134",0,9,0,1,0,0,0,0,0,0,0,17,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,13,0,0,2,5,0,0,1,0,0,0,0,1,0,382,0,0,0,8,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,41,0,0,0,5,0,0,0,0,0,0,0,8,45,0,7,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,0,1,0,4,0,1,0,195,0,0,0,0,0,0,0,53,1,0,2,9,1,0,0,358,0,14,0,0,0,0,0,0,428,6,0,0,0,32,236,0,59,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,6,0,0,5,4,5,0,0,4,0,3,0,0,24,0,4,0,3,10,0,0,12,5,0,71,0,22,0,0,0,0,0,0,0,1,0,945,8,15,0,0,1,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,1,0,0,19,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,299,0,1143,1,289,0,0,171,0,0,0,59,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,4,0,1,1,148,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,2,36,0,0,1,5,0,143,0,0,0,0,0,0,0,0
"DA10135",0,1,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,6,0,75,2,0,0,1,2,0,0,1,0,0,74,0,0,0,116,871,0,8,1,0,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,8,0,0,0,1,0,0,0,2,196,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,2,0,1,15,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,4,0,0,1,0,0,32,10,0,0,0,4,0,0,0,3,0,1,8,28,0,0,0,0,8,0,0,0,0,0,2,1,5,0,8,0,0,190,0,108,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84,3,0,0,1,0,0,0,1,0,5,0,0,0,18,13,0,25,0,0,8,0,0,0,98,10,11,0,7,0,1,0,0,0,20,0,0,4,0,0,0,0,0,0,2,0,379,6,7,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,168,11,0,0,0,0,0,0,0,0,1,0,329,0,0,0,0,449,0,982,0,467,0,0,63,0,0,0,0,0,0,0,0,0,9,2,0,0,12,0,0,0,40,0,0,0,0,1,4,0,1,15,3,0,0,0,2,0,0,290,160,116,0,0,2,1,0,0,0,14,7,0,0,0,0,0,2,0,0,11,7,45,17,0,1,0,0,8,1,0,0,0,0,0,0,0
"DA10136",0,9,1,0,0,0,2,0,0,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,136,2,6,0,0,2,1,0,0,2,193,0,2,0,0,0,396,4,0,7,6,0,2,4,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,15,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,351,0,0,0,1,0,0,0,1,1,0,0,0,10,10,0,0,0,0,0,2,0,0,3,43,1,0,1,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,63,0,2,0,9,366,8,0,9,6,0,6,0,62,0,0,0,0,0,1,1,22,0,4,3,8,0,0,0,0,2,0,0,2,0,2,0,15,7,1,0,14,2,0,0,8,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,1,0,5,0,0,1,9,20,0,3,15,0,0,0,0,77,6,11,23,3,0,0,0,12,1,1,1,0,6,6,0,0,0,0,3,0,6,23,281,2,5,0,0,0,0,32,0,0,1,0,0,27,7,17,1,0,0,0,0,0,0,0,0,0,2,9,0,152,32,0,0,0,243,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,76,0,1,0,0,0,51,0,0,0,0,0,0,14,0,0,0,4,0,0,5,0,0,1,0,0,19,0,0,1,0,0,0,278,0,1016,10,302,0,0,2,0,1,0,0,0,0,25,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2,28,0,0,0,4,0,0,0,5,0,8,0,0,15,0,0,0,1,3,0,0,0,1,0,7,0,0,6,1,22,0,0,2,66,83,0,2,0,248,293,0,0,0,0,0,0,1,0
